Location Type,precinct,Month,ComplainCount
Street/Sidewalk,78.0,10,47
Street/Sidewalk,78.0,11,15
Street/Sidewalk,78.0,12,13
Street/Sidewalk,79.0,1,16
Street/Sidewalk,79.0,2,22
Street/Sidewalk,79.0,3,38
Street/Sidewalk,79.0,4,82
Street/Sidewalk,79.0,5,73
Street/Sidewalk,79.0,6,135
Street/Sidewalk,79.0,7,162
Street/Sidewalk,79.0,8,119
Street/Sidewalk,79.0,9,116
Street/Sidewalk,79.0,10,77
Street/Sidewalk,79.0,11,21
Street/Sidewalk,79.0,12,18
Street/Sidewalk,81.0,1,10
Street/Sidewalk,81.0,2,5
Street/Sidewalk,81.0,3,15
Street/Sidewalk,81.0,4,25
Street/Sidewalk,81.0,5,58
Street/Sidewalk,81.0,6,84
Street/Sidewalk,81.0,7,75
Street/Sidewalk,81.0,8,69
Street/Sidewalk,81.0,9,63
Street/Sidewalk,81.0,10,22
Street/Sidewalk,81.0,11,9
Street/Sidewalk,81.0,12,10
Street/Sidewalk,83.0,1,24
Street/Sidewalk,83.0,2,18
Street/Sidewalk,83.0,3,48
Street/Sidewalk,83.0,4,73
Street/Sidewalk,83.0,5,135
Street/Sidewalk,83.0,6,237
Street/Sidewalk,83.0,7,200
Street/Sidewalk,83.0,8,188
Street/Sidewalk,83.0,9,183
Street/Sidewalk,83.0,10,133
Street/Sidewalk,83.0,11,67
Street/Sidewalk,83.0,12,23
Street/Sidewalk,84.0,1,3
Street/Sidewalk,84.0,2,6
Street/Sidewalk,84.0,3,14
Street/Sidewalk,84.0,4,21
Street/Sidewalk,84.0,5,29
Street/Sidewalk,84.0,6,45
Street/Sidewalk,84.0,7,25
Street/Sidewalk,84.0,8,48
Street/Sidewalk,84.0,9,56
Street/Sidewalk,84.0,10,32
Street/Sidewalk,84.0,11,24
Street/Sidewalk,84.0,12,12
Street/Sidewalk,88.0,1,9
Street/Sidewalk,88.0,2,8
Street/Sidewalk,88.0,3,29
Street/Sidewalk,88.0,4,27
Street/Sidewalk,88.0,5,43
Street/Sidewalk,88.0,6,79
Street/Sidewalk,88.0,7,63
Street/Sidewalk,88.0,8,71
Street/Sidewalk,88.0,9,56
Street/Sidewalk,88.0,10,23
Street/Sidewalk,88.0,11,8
Street/Sidewalk,88.0,12,7
Street/Sidewalk,90.0,1,54
Street/Sidewalk,90.0,2,26
Street/Sidewalk,90.0,3,58
Street/Sidewalk,90.0,4,57
Street/Sidewalk,90.0,5,133
Street/Sidewalk,90.0,6,184
Street/Sidewalk,90.0,7,100
Street/Sidewalk,90.0,8,113
Street/Sidewalk,90.0,9,97
Street/Sidewalk,90.0,10,67
Street/Sidewalk,90.0,11,33
Street/Sidewalk,90.0,12,26
Street/Sidewalk,94.0,1,13
Street/Sidewalk,94.0,2,5
Street/Sidewalk,94.0,3,24
Street/Sidewalk,94.0,4,54
Street/Sidewalk,94.0,5,56
Street/Sidewalk,94.0,6,106
Street/Sidewalk,94.0,7,82
Street/Sidewalk,94.0,8,63
Street/Sidewalk,94.0,9,78
Street/Sidewalk,94.0,10,61
Street/Sidewalk,94.0,11,31
Street/Sidewalk,94.0,12,19
Street/Sidewalk,100.0,3,3
Street/Sidewalk,100.0,4,8
Street/Sidewalk,100.0,5,12
Street/Sidewalk,100.0,6,24
Street/Sidewalk,100.0,7,29
Street/Sidewalk,100.0,8,13
Street/Sidewalk,100.0,9,9
Street/Sidewalk,100.0,10,4
Street/Sidewalk,101.0,1,3
Street/Sidewalk,101.0,3,1
Street/Sidewalk,101.0,4,3
Street/Sidewalk,101.0,5,9
Street/Sidewalk,101.0,6,13
Street/Sidewalk,101.0,7,28
Street/Sidewalk,101.0,8,22
Street/Sidewalk,101.0,9,23
Street/Sidewalk,101.0,10,2
Street/Sidewalk,101.0,11,3
Street/Sidewalk,101.0,12,1
Street/Sidewalk,102.0,1,3
Street/Sidewalk,102.0,2,5
Street/Sidewalk,102.0,3,8
Street/Sidewalk,102.0,4,11
Street/Sidewalk,102.0,5,20
Street/Sidewalk,102.0,6,48
Street/Sidewalk,102.0,7,68
Street/Sidewalk,102.0,8,28
Street/Sidewalk,102.0,9,35
Street/Sidewalk,102.0,10,30
Street/Sidewalk,102.0,11,10
Street/Sidewalk,102.0,12,6
Street/Sidewalk,103.0,1,1
Street/Sidewalk,103.0,2,3
Street/Sidewalk,103.0,3,6
Street/Sidewalk,103.0,4,9
Street/Sidewalk,103.0,5,17
Street/Sidewalk,103.0,6,25
Street/Sidewalk,103.0,7,37
Street/Sidewalk,103.0,8,28
Street/Sidewalk,103.0,9,19
Street/Sidewalk,103.0,10,17
Street/Sidewalk,103.0,11,8
Street/Sidewalk,103.0,12,2
Street/Sidewalk,104.0,1,12
Street/Sidewalk,104.0,2,14
Street/Sidewalk,104.0,3,14
Street/Sidewalk,104.0,4,29
Street/Sidewalk,104.0,5,56
Street/Sidewalk,104.0,6,60
Street/Sidewalk,104.0,7,76
Street/Sidewalk,104.0,8,47
Street/Sidewalk,104.0,9,60
Street/Sidewalk,104.0,10,36
Street/Sidewalk,104.0,11,29
Street/Sidewalk,104.0,12,10
Street/Sidewalk,105.0,1,2
Street/Sidewalk,105.0,2,2
Street/Sidewalk,105.0,3,5
Street/Sidewalk,105.0,4,8
Street/Sidewalk,105.0,5,10
Street/Sidewalk,105.0,6,21
Street/Sidewalk,105.0,7,21
Street/Sidewalk,105.0,8,27
Street/Sidewalk,105.0,9,29
Street/Sidewalk,105.0,10,11
Street/Sidewalk,105.0,11,5
Street/Sidewalk,105.0,12,8
Street/Sidewalk,106.0,1,4
Street/Sidewalk,106.0,3,6
Street/Sidewalk,106.0,4,9
Street/Sidewalk,106.0,5,10
Street/Sidewalk,106.0,6,34
Street/Sidewalk,106.0,7,48
Street/Sidewalk,106.0,8,30
Street/Sidewalk,106.0,9,42
Street/Sidewalk,106.0,10,9
Street/Sidewalk,106.0,11,6
Street/Sidewalk,106.0,12,8
Street/Sidewalk,107.0,1,3
Street/Sidewalk,107.0,2,3
Street/Sidewalk,107.0,3,9
Street/Sidewalk,107.0,4,3
Street/Sidewalk,107.0,5,12
Street/Sidewalk,107.0,6,11
Street/Sidewalk,107.0,7,9
Street/Sidewalk,107.0,8,8
Street/Sidewalk,107.0,9,20
Street/Sidewalk,107.0,10,16
Street/Sidewalk,107.0,11,6
Street/Sidewalk,107.0,12,5
Street/Sidewalk,108.0,1,7
Street/Sidewalk,108.0,2,2
Street/Sidewalk,108.0,3,9
Street/Sidewalk,108.0,4,21
Street/Sidewalk,108.0,5,23
Street/Sidewalk,108.0,6,37
Street/Sidewalk,108.0,7,28
Street/Sidewalk,108.0,8,26
Street/Sidewalk,108.0,9,27
Street/Sidewalk,108.0,10,21
Street/Sidewalk,108.0,11,4
Street/Sidewalk,108.0,12,6
Street/Sidewalk,109.0,2,3
Street/Sidewalk,109.0,3,25
Street/Sidewalk,109.0,4,18
Street/Sidewalk,109.0,5,60
Street/Sidewalk,109.0,6,42
Street/Sidewalk,109.0,7,26
Street/Sidewalk,109.0,8,25
Street/Sidewalk,109.0,9,76
Street/Sidewalk,109.0,10,27
Street/Sidewalk,109.0,11,17
Street/Sidewalk,109.0,12,12
Street/Sidewalk,110.0,1,4
Street/Sidewalk,110.0,2,10
Street/Sidewalk,110.0,3,11
Street/Sidewalk,110.0,4,31
Street/Sidewalk,110.0,5,73
Street/Sidewalk,110.0,6,61
Street/Sidewalk,110.0,7,52
Street/Sidewalk,110.0,8,35
Street/Sidewalk,110.0,9,132
Street/Sidewalk,110.0,10,52
Street/Sidewalk,110.0,11,15
Street/Sidewalk,110.0,12,5
Street/Sidewalk,111.0,1,1
Street/Sidewalk,111.0,3,1
Street/Sidewalk,111.0,4,1
Street/Sidewalk,111.0,5,7
Street/Sidewalk,111.0,6,2
Street/Sidewalk,111.0,7,2
Street/Sidewalk,111.0,8,2
Street/Sidewalk,111.0,9,4
Street/Sidewalk,111.0,10,7
Street/Sidewalk,111.0,12,1
Street/Sidewalk,112.0,1,3
Street/Sidewalk,112.0,2,3
Street/Sidewalk,112.0,3,5
Street/Sidewalk,112.0,4,9
Street/Sidewalk,112.0,5,9
Street/Sidewalk,112.0,6,12
Street/Sidewalk,112.0,7,6
Street/Sidewalk,112.0,8,1
Street/Sidewalk,112.0,9,10
Street/Sidewalk,112.0,10,6
Street/Sidewalk,112.0,11,6
Street/Sidewalk,112.0,12,4
Street/Sidewalk,113.0,1,2
Street/Sidewalk,113.0,2,3
Street/Sidewalk,113.0,3,2
Street/Sidewalk,113.0,4,12
Street/Sidewalk,113.0,5,13
Street/Sidewalk,113.0,6,27
Street/Sidewalk,113.0,7,32
Street/Sidewalk,113.0,8,23
Street/Sidewalk,113.0,9,28
Street/Sidewalk,113.0,10,12
Street/Sidewalk,113.0,12,5
Street/Sidewalk,114.0,1,13
Street/Sidewalk,114.0,2,24
Street/Sidewalk,114.0,3,13
Street/Sidewalk,114.0,4,33
Street/Sidewalk,114.0,5,67
Street/Sidewalk,114.0,6,66
Street/Sidewalk,114.0,7,86
Street/Sidewalk,114.0,8,75
Street/Sidewalk,114.0,9,84
Street/Sidewalk,114.0,10,55
Street/Sidewalk,114.0,11,27
Street/Sidewalk,114.0,12,10
Street/Sidewalk,115.0,1,5
Street/Sidewalk,115.0,2,8
Street/Sidewalk,115.0,3,14
Street/Sidewalk,115.0,4,49
Street/Sidewalk,115.0,5,22
Street/Sidewalk,115.0,6,38
Street/Sidewalk,115.0,7,53
Street/Sidewalk,115.0,8,37
Street/Sidewalk,115.0,9,48
Street/Sidewalk,115.0,10,30
Street/Sidewalk,115.0,11,13
Street/Sidewalk,115.0,12,7
Street/Sidewalk,120.0,1,4
Street/Sidewalk,120.0,2,1
Street/Sidewalk,120.0,3,24
Street/Sidewalk,120.0,4,17
Street/Sidewalk,120.0,5,28
Street/Sidewalk,120.0,6,29
Street/Sidewalk,120.0,7,22
Street/Sidewalk,120.0,8,32
Street/Sidewalk,120.0,9,12
Street/Sidewalk,120.0,10,12
Street/Sidewalk,120.0,11,4
Street/Sidewalk,120.0,12,10
Street/Sidewalk,121.0,1,3
Street/Sidewalk,121.0,2,2
Street/Sidewalk,121.0,3,5
Street/Sidewalk,121.0,4,5
Street/Sidewalk,121.0,5,11
Street/Sidewalk,121.0,6,13
Street/Sidewalk,121.0,7,16
Street/Sidewalk,121.0,8,15
Street/Sidewalk,121.0,9,16
Street/Sidewalk,121.0,10,6
Street/Sidewalk,121.0,11,4
Street/Sidewalk,121.0,12,6
Street/Sidewalk,122.0,1,3
Street/Sidewalk,122.0,2,2
Street/Sidewalk,122.0,3,11
Street/Sidewalk,122.0,4,6
Street/Sidewalk,122.0,5,6
Street/Sidewalk,122.0,6,18
Street/Sidewalk,122.0,7,37
Street/Sidewalk,122.0,8,13
Street/Sidewalk,122.0,9,7
Street/Sidewalk,122.0,10,3
Street/Sidewalk,122.0,11,3
Street/Sidewalk,122.0,12,4
Street/Sidewalk,123.0,3,1
Street/Sidewalk,123.0,4,2
Street/Sidewalk,123.0,5,2
Street/Sidewalk,123.0,6,4
Street/Sidewalk,123.0,7,7
Street/Sidewalk,123.0,9,5
Street/Sidewalk,123.0,10,3
Street/Sidewalk,123.0,11,1
